trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00008070,2024-09-22 18:46:18,TDB_CUST_1899991,AAPL,BUY,901,151.87
TDB_00008071,2024-09-21 22:27:06,TDB_CUST_5861895,NFLX,SELL,253,298.6
TDB_00008072,2024-09-19 22:55:04,TDB_CUST_6789852,TSLA,BUY,745,1348.24
TDB_00008073,2024-09-19 23:09:48,TDB_CUST_5259895,V,SELL,730,231.42
TDB_00008074,2024-09-22 14:09:35,TDB_CUST_5120933,JPM,SELL,110,1159.17
TDB_00008075,2024-09-23 14:22:16,TDB_CUST_3108172,NVDA,SELL,420,697.03
TDB_00008076,2024-09-24 13:04:51,TDB_CUST_7794438,NFLX,SELL,507,251.62
TDB_00008077,2024-09-21 15:49:36,TDB_CUST_2225037,AMZN,SELL,473,811.96
TDB_00008078,2024-09-22 08:41:55,TDB_CUST_2894166,NFLX,SELL,853,575.6
TDB_00008079,2024-09-24 12:36:49,TDB_CUST_8844055,JPM,BUY,531,1253.96
TDB_00008080,2024-09-24 13:00:31,TDB_CUST_4354530,MSFT,SELL,86,922.75
TDB_00008081,2024-09-23 14:59:29,TDB_CUST_6570923,NVDA,SELL,277,1226.03
TDB_00008082,2024-09-25 06:59:36,TDB_CUST_1300632,FB,BUY,19,64.43
TDB_00008083,2024-09-21 22:13:09,TDB_CUST_8515371,AMZN,BUY,11,813.25
TDB_00008084,2024-09-20 20:17:43,TDB_CUST_2719030,MSFT,SELL,820,829.32
TDB_00008085,2024-09-21 19:55:09,TDB_CUST_4940250,JPM,BUY,454,220.45
TDB_00008086,2024-09-18 21:07:35,TDB_CUST_7712735,JPM,BUY,481,350.68
TDB_00008087,2024-09-20 08:10:42,TDB_CUST_1840211,NFLX,SELL,386,1386.81
TDB_00008088,2024-09-22 07:15:48,TDB_CUST_4201638,FB,BUY,788,207.13
TDB_00008089,2024-09-24 04:03:44,TDB_CUST_3549822,V,SELL,487,417.78
TDB_00008090,2024-09-20 13:40:11,TDB_CUST_1982072,NVDA,SELL,217,170.81
TDB_00008091,2024-09-21 09:46:43,TDB_CUST_8270061,NVDA,SELL,480,125.35
TDB_00008092,2024-09-19 11:09:43,TDB_CUST_5477280,NVDA,BUY,557,890.42
TDB_00008093,2024-09-25 08:00:44,TDB_CUST_5074050,MSFT,SELL,439,890.73
TDB_00008094,2024-09-25 07:57:17,TDB_CUST_5145183,JPM,SELL,178,21.95
TDB_00008095,2024-09-20 23:14:57,TDB_CUST_4918459,AMZN,BUY,945,1484.17
TDB_00008096,2024-09-19 08:15:50,TDB_CUST_5196977,AMZN,SELL,47,924.4
TDB_00008097,2024-09-21 02:09:48,TDB_CUST_5036329,JPM,BUY,726,677.38
TDB_00008098,2024-09-22 13:56:39,TDB_CUST_7612737,V,BUY,587,872.33
TDB_00008099,2024-09-23 09:47:14,TDB_CUST_1160129,AMZN,BUY,226,1301.28
TDB_00008100,2024-09-18 20:35:40,TDB_CUST_3650900,AAPL,SELL,310,841.56
TDB_00008101,2024-09-24 12:20:29,TDB_CUST_1799210,FB,SELL,451,697.4
TDB_00008102,2024-09-24 19:07:08,TDB_CUST_5202237,FB,BUY,450,1392.38
TDB_00008103,2024-09-19 16:07:42,TDB_CUST_7302258,GOOGL,BUY,967,71.81
TDB_00008104,2024-09-20 13:31:41,TDB_CUST_8081467,AMZN,BUY,996,223.81
TDB_00008105,2024-09-19 11:49:59,TDB_CUST_4308894,JPM,SELL,764,347.19
TDB_00008106,2024-09-23 13:13:32,TDB_CUST_2625971,AMZN,SELL,341,832.34
TDB_00008107,2024-09-19 07:58:59,TDB_CUST_3744491,AMZN,SELL,51,1332.24
TDB_00008108,2024-09-20 19:29:29,TDB_CUST_6211021,AMZN,BUY,613,989.67
TDB_00008109,2024-09-21 17:33:53,TDB_CUST_8073795,AAPL,BUY,776,348.6
TDB_00008110,2024-09-24 19:04:59,TDB_CUST_7998504,AMZN,BUY,484,48.41
TDB_00008111,2024-09-24 14:58:29,TDB_CUST_4202845,AMZN,BUY,439,236.19
TDB_00008112,2024-09-20 11:57:24,TDB_CUST_5539665,NVDA,BUY,681,792.57
TDB_00008113,2024-09-19 09:33:45,TDB_CUST_2373633,MSFT,SELL,852,457.61
TDB_00008114,2024-09-23 22:49:47,TDB_CUST_2525637,MSFT,SELL,692,1212.9
TDB_00008115,2024-09-20 10:49:10,TDB_CUST_2032346,V,BUY,913,1226.81
TDB_00008116,2024-09-18 18:53:15,TDB_CUST_4078003,AAPL,SELL,181,757.77
TDB_00008117,2024-09-19 07:36:48,TDB_CUST_7734239,MSFT,BUY,74,311.93
TDB_00008118,2024-09-22 09:38:29,TDB_CUST_7503848,NFLX,SELL,619,465.29
TDB_00008119,2024-09-22 04:19:15,TDB_CUST_4122018,TSLA,SELL,903,719.73
TDB_00008120,2024-09-24 06:51:52,TDB_CUST_9754292,MSFT,SELL,800,721.16
TDB_00008121,2024-09-19 12:37:40,TDB_CUST_2243701,AAPL,BUY,938,240.67
TDB_00008122,2024-09-22 11:24:56,TDB_CUST_6321749,TSLA,BUY,331,63.59
TDB_00008123,2024-09-24 02:58:10,TDB_CUST_1226940,JPM,SELL,809,1413.97
TDB_00008124,2024-09-21 19:07:50,TDB_CUST_9889821,AAPL,SELL,402,651.25
TDB_00008125,2024-09-23 05:37:30,TDB_CUST_2339006,TSLA,BUY,409,618.02
TDB_00008126,2024-09-22 10:15:49,TDB_CUST_9067441,JPM,BUY,845,672.41
TDB_00008127,2024-09-20 22:09:56,TDB_CUST_7732904,V,BUY,4,1010.12
TDB_00008128,2024-09-21 21:36:25,TDB_CUST_6035318,NFLX,BUY,699,1201.62
TDB_00008129,2024-09-23 09:22:37,TDB_CUST_7668077,AMZN,SELL,647,1009.87
TDB_00008130,2024-09-20 17:00:39,TDB_CUST_4396418,TSLA,SELL,568,675.02
TDB_00008131,2024-09-20 07:55:08,TDB_CUST_7827347,GOOGL,SELL,407,704.21
TDB_00008132,2024-09-23 02:12:53,TDB_CUST_5351123,AAPL,SELL,840,156.23
TDB_00008133,2024-09-21 14:59:33,TDB_CUST_5708322,JPM,SELL,416,833.76
TDB_00008134,2024-09-24 00:44:56,TDB_CUST_9885194,V,SELL,255,296.54
TDB_00008135,2024-09-18 23:18:24,TDB_CUST_5710677,TSLA,SELL,255,1245.8
TDB_00008136,2024-09-25 07:41:43,TDB_CUST_2559361,TSLA,SELL,282,1255.55
TDB_00008137,2024-09-19 01:54:45,TDB_CUST_2047337,MSFT,SELL,108,442.47
TDB_00008138,2024-09-18 22:09:25,TDB_CUST_7396220,NFLX,BUY,54,482.68
TDB_00008139,2024-09-23 14:34:40,TDB_CUST_2551092,FB,SELL,743,711.02
TDB_00008140,2024-09-22 17:04:57,TDB_CUST_3724470,GOOGL,BUY,98,1444.98
TDB_00008141,2024-09-19 00:59:57,TDB_CUST_5697135,NFLX,SELL,911,719.27
TDB_00008142,2024-09-24 23:51:49,TDB_CUST_2547403,NFLX,SELL,425,677.32
TDB_00008143,2024-09-18 18:35:50,TDB_CUST_5699559,TSLA,BUY,681,552.46
TDB_00008144,2024-09-25 03:21:47,TDB_CUST_7112946,AAPL,SELL,318,1326.96
TDB_00008145,2024-09-25 17:35:10,TDB_CUST_4386517,GOOGL,BUY,835,557.72
TDB_00008146,2024-09-22 01:15:12,TDB_CUST_4670998,FB,SELL,204,1125.87
TDB_00008147,2024-09-23 10:21:45,TDB_CUST_5017849,FB,BUY,338,882.84
TDB_00008148,2024-09-22 14:33:12,TDB_CUST_1088561,NFLX,SELL,315,123.9
TDB_00008149,2024-09-23 02:44:37,TDB_CUST_6309798,AMZN,BUY,848,929.43
TDB_00008150,2024-09-22 04:22:27,TDB_CUST_5018600,MSFT,SELL,699,1392.26
TDB_00008151,2024-09-22 09:17:34,TDB_CUST_3260993,AAPL,BUY,389,185.29
TDB_00008152,2024-09-25 11:50:03,TDB_CUST_6422498,FB,BUY,234,1435.61
TDB_00008153,2024-09-24 04:11:57,TDB_CUST_5432056,GOOGL,BUY,200,1115.12
TDB_00008154,2024-09-24 22:59:17,TDB_CUST_5177463,V,SELL,767,754.83
TDB_00008155,2024-09-19 19:57:15,TDB_CUST_3507741,TSLA,BUY,747,33.69
TDB_00008156,2024-09-21 17:41:51,TDB_CUST_4801721,AAPL,SELL,249,1385.86
TDB_00008157,2024-09-23 13:01:52,TDB_CUST_5022488,FB,SELL,380,1029.05
TDB_00008158,2024-09-20 10:35:08,TDB_CUST_8593727,V,SELL,564,866.6
TDB_00008159,2024-09-25 04:03:55,TDB_CUST_3894407,NFLX,BUY,955,1135.32
TDB_00008160,2024-09-20 16:48:47,TDB_CUST_1701601,V,BUY,739,1305.93
TDB_00008161,2024-09-25 10:18:34,TDB_CUST_9925789,AAPL,SELL,685,630.52
TDB_00008162,2024-09-21 23:56:31,TDB_CUST_3374567,JPM,BUY,185,1300.95
TDB_00008163,2024-09-19 22:39:24,TDB_CUST_2648737,AAPL,BUY,75,755.53
TDB_00008164,2024-09-21 00:15:11,TDB_CUST_4941392,NVDA,BUY,704,270.7
TDB_00008165,2024-09-23 02:55:19,TDB_CUST_9090620,V,BUY,165,19.93
TDB_00008166,2024-09-19 14:47:19,TDB_CUST_1094333,FB,SELL,161,1371.95
TDB_00008167,2024-09-20 16:06:29,TDB_CUST_9691239,TSLA,SELL,193,12.04
TDB_00008168,2024-09-21 06:04:57,TDB_CUST_6304973,FB,SELL,606,841.78
TDB_00008169,2024-09-24 09:51:38,TDB_CUST_3989033,TSLA,SELL,234,162.12
TDB_00008170,2024-09-19 02:35:55,TDB_CUST_8714797,JPM,BUY,939,639.96
TDB_00008171,2024-09-24 00:48:30,TDB_CUST_5718110,AMZN,SELL,362,455.33
TDB_00008172,2024-09-19 18:24:52,TDB_CUST_1046572,GOOGL,BUY,379,1164.93
TDB_00008173,2024-09-19 08:55:14,TDB_CUST_3338600,V,BUY,270,1311.91
TDB_00008174,2024-09-24 15:27:50,TDB_CUST_8929891,NVDA,SELL,422,167.94
TDB_00008175,2024-09-19 00:11:28,TDB_CUST_1083600,TSLA,SELL,825,1475.46
TDB_00008176,2024-09-23 16:47:59,TDB_CUST_8842890,GOOGL,BUY,641,927.44
TDB_00008177,2024-09-21 12:47:14,TDB_CUST_8061904,AMZN,SELL,283,105.62
TDB_00008178,2024-09-18 22:05:26,TDB_CUST_8451351,FB,BUY,477,28.41
TDB_00008179,2024-09-24 06:33:27,TDB_CUST_8692152,AAPL,BUY,324,240.69
TDB_00008180,2024-09-22 05:22:03,TDB_CUST_1800168,AAPL,SELL,96,501.74
TDB_00008181,2024-09-19 23:33:01,TDB_CUST_3264660,JPM,BUY,461,676.77
TDB_00008182,2024-09-20 11:04:02,TDB_CUST_9054838,TSLA,BUY,367,1455.55
TDB_00008183,2024-09-23 12:46:33,TDB_CUST_1683521,NVDA,SELL,938,266.52
TDB_00008184,2024-09-25 05:39:24,TDB_CUST_3799101,AAPL,SELL,25,964.51
TDB_00008185,2024-09-22 05:17:26,TDB_CUST_5594993,MSFT,SELL,671,659.03
TDB_00008186,2024-09-21 07:40:22,TDB_CUST_1703841,NFLX,SELL,779,1043.93
TDB_00008187,2024-09-18 21:27:29,TDB_CUST_1305205,AAPL,BUY,462,716.85
TDB_00008188,2024-09-18 20:40:39,TDB_CUST_8804598,JPM,BUY,85,1091.43
TDB_00008189,2024-09-22 13:05:22,TDB_CUST_8007390,AMZN,SELL,549,1475.04
TDB_00008190,2024-09-23 23:14:47,TDB_CUST_5885562,NFLX,BUY,205,956.18
TDB_00008191,2024-09-21 04:21:14,TDB_CUST_1771316,MSFT,BUY,361,791.35
TDB_00008192,2024-09-22 20:21:06,TDB_CUST_4979628,JPM,BUY,135,261.91
TDB_00008193,2024-09-20 07:47:32,TDB_CUST_4541813,AAPL,SELL,116,41.87
TDB_00008194,2024-09-23 06:13:46,TDB_CUST_4223116,GOOGL,SELL,288,411.62
TDB_00008195,2024-09-22 14:01:38,TDB_CUST_1818645,V,SELL,396,1389.16
TDB_00008196,2024-09-19 04:21:54,TDB_CUST_1157869,TSLA,SELL,958,369.8
TDB_00008197,2024-09-21 20:44:12,TDB_CUST_6521795,AMZN,SELL,785,1240.99
TDB_00008198,2024-09-22 17:12:05,TDB_CUST_9767552,AMZN,SELL,345,1346.48
TDB_00008199,2024-09-24 21:17:39,TDB_CUST_6506925,V,SELL,593,153.1
TDB_00008200,2024-09-19 14:44:56,TDB_CUST_2109300,V,SELL,308,171.16
TDB_00008201,2024-09-22 20:40:22,TDB_CUST_7167642,NFLX,SELL,925,1058.83
TDB_00008202,2024-09-21 13:12:18,TDB_CUST_1106837,NVDA,BUY,256,659.23
TDB_00008203,2024-09-18 23:00:30,TDB_CUST_4873546,GOOGL,SELL,961,353.65
TDB_00008204,2024-09-25 15:55:47,TDB_CUST_9965734,JPM,SELL,776,1367.17
TDB_00008205,2024-09-25 13:14:54,TDB_CUST_7865880,JPM,BUY,369,643.18
TDB_00008206,2024-09-23 10:57:55,TDB_CUST_3274045,TSLA,BUY,842,175.89
TDB_00008207,2024-09-21 13:40:36,TDB_CUST_4375645,GOOGL,BUY,305,491.54
TDB_00008208,2024-09-19 03:54:23,TDB_CUST_2255462,GOOGL,SELL,489,490.96
TDB_00008209,2024-09-24 16:05:38,TDB_CUST_8932631,JPM,SELL,987,1079.32
TDB_00008210,2024-09-19 15:49:56,TDB_CUST_8949321,MSFT,BUY,230,103.27
TDB_00008211,2024-09-20 15:58:18,TDB_CUST_2591477,V,SELL,635,59.02
TDB_00008212,2024-09-19 14:55:29,TDB_CUST_4248346,GOOGL,SELL,821,519.75
TDB_00008213,2024-09-22 14:27:58,TDB_CUST_8035608,NFLX,BUY,100,1291.88
TDB_00008214,2024-09-23 15:27:43,TDB_CUST_6786352,FB,BUY,282,1289.97
TDB_00008215,2024-09-19 02:32:57,TDB_CUST_2027038,V,BUY,589,1163.75
TDB_00008216,2024-09-23 23:50:40,TDB_CUST_7631277,GOOGL,BUY,166,410.57
TDB_00008217,2024-09-22 04:28:24,TDB_CUST_9551730,V,BUY,310,591.04
TDB_00008218,2024-09-23 15:38:57,TDB_CUST_8248560,TSLA,BUY,79,1214.14
TDB_00008219,2024-09-20 19:01:38,TDB_CUST_1607993,FB,SELL,505,1301.58
TDB_00008220,2024-09-20 00:16:19,TDB_CUST_9250365,V,SELL,73,95.48
TDB_00008221,2024-09-22 21:42:33,TDB_CUST_9988808,AAPL,SELL,640,1463.89
TDB_00008222,2024-09-19 18:16:37,TDB_CUST_7470361,TSLA,BUY,469,254.43
TDB_00008223,2024-09-24 17:20:49,TDB_CUST_8524871,AAPL,SELL,931,155.11
TDB_00008224,2024-09-18 21:29:03,TDB_CUST_6845525,V,SELL,925,1119.77
TDB_00008225,2024-09-24 10:12:31,TDB_CUST_2806162,MSFT,SELL,568,255.43
TDB_00008226,2024-09-19 10:27:09,TDB_CUST_4591258,AMZN,SELL,350,614.59
TDB_00008227,2024-09-24 13:04:24,TDB_CUST_7411409,NVDA,BUY,566,1028.56
TDB_00008228,2024-09-24 13:05:04,TDB_CUST_9338946,FB,BUY,560,446.56
TDB_00008229,2024-09-23 15:54:55,TDB_CUST_5470672,AAPL,BUY,476,501.59
TDB_00008230,2024-09-23 04:49:39,TDB_CUST_7448618,AAPL,SELL,807,96.67
TDB_00008231,2024-09-21 01:29:42,TDB_CUST_1760246,V,SELL,245,889.44
TDB_00008232,2024-09-20 05:33:18,TDB_CUST_1285773,MSFT,SELL,18,989.97
TDB_00008233,2024-09-21 12:58:22,TDB_CUST_4072581,NFLX,BUY,825,762.88
TDB_00008234,2024-09-20 13:27:40,TDB_CUST_6021223,V,SELL,514,1461.13
TDB_00008235,2024-09-20 10:11:39,TDB_CUST_6506161,FB,BUY,406,1212.63
TDB_00008236,2024-09-21 11:26:28,TDB_CUST_5703694,TSLA,SELL,842,726.91
TDB_00008237,2024-09-23 05:46:39,TDB_CUST_3835592,MSFT,BUY,632,1128.64
TDB_00008238,2024-09-24 15:40:44,TDB_CUST_3722266,AAPL,SELL,988,750.77
TDB_00008239,2024-09-20 16:48:48,TDB_CUST_2759330,AMZN,BUY,563,1362.25
TDB_00008240,2024-09-22 08:55:11,TDB_CUST_4900447,AAPL,BUY,139,611.16
TDB_00008241,2024-09-23 05:49:25,TDB_CUST_1513168,AAPL,SELL,109,1061.85
TDB_00008242,2024-09-25 13:29:40,TDB_CUST_2010567,AMZN,SELL,965,899.36
TDB_00008243,2024-09-24 12:09:51,TDB_CUST_1211667,MSFT,SELL,947,59.26
TDB_00008244,2024-09-24 21:48:14,TDB_CUST_3851927,AAPL,SELL,130,989.03
TDB_00008245,2024-09-22 08:49:25,TDB_CUST_9822422,AAPL,SELL,748,1052.13
TDB_00008246,2024-09-22 04:03:06,TDB_CUST_8342511,V,SELL,296,67.81
TDB_00008247,2024-09-25 02:25:55,TDB_CUST_6833751,FB,BUY,260,87.28
TDB_00008248,2024-09-25 16:05:50,TDB_CUST_2509291,NVDA,BUY,774,180.23
TDB_00008249,2024-09-25 17:09:16,TDB_CUST_8631461,MSFT,BUY,917,57.05
TDB_00008250,2024-09-22 19:43:10,TDB_CUST_3785387,TSLA,SELL,68,922.28
TDB_00008251,2024-09-24 01:27:33,TDB_CUST_5459277,TSLA,BUY,400,371.77
TDB_00008252,2024-09-22 06:08:32,TDB_CUST_5795024,NFLX,SELL,259,597.87
TDB_00008253,2024-09-21 04:58:02,TDB_CUST_7345010,NFLX,BUY,890,294.18
TDB_00008254,2024-09-23 03:28:52,TDB_CUST_8089252,V,BUY,356,251.65
TDB_00008255,2024-09-24 20:44:12,TDB_CUST_5028420,FB,SELL,865,244.58
TDB_00008256,2024-09-25 06:32:16,TDB_CUST_5179005,AMZN,SELL,999,583.43
TDB_00008257,2024-09-21 02:23:41,TDB_CUST_4440121,NVDA,BUY,348,453.23
TDB_00008258,2024-09-21 21:48:01,TDB_CUST_3715050,NVDA,BUY,765,916.22
TDB_00008259,2024-09-25 08:29:20,TDB_CUST_7320894,V,BUY,708,107.45
TDB_00008260,2024-09-20 04:05:50,TDB_CUST_9446023,GOOGL,SELL,873,1437.0
TDB_00008261,2024-09-25 14:11:00,TDB_CUST_7168633,NFLX,BUY,713,168.71
TDB_00008262,2024-09-22 19:18:21,TDB_CUST_9671797,FB,SELL,68,877.05
TDB_00008263,2024-09-25 10:42:05,TDB_CUST_3109389,NVDA,BUY,564,667.19
TDB_00008264,2024-09-19 21:48:45,TDB_CUST_4244111,JPM,BUY,879,1006.14
TDB_00008265,2024-09-22 11:53:15,TDB_CUST_4456929,GOOGL,BUY,638,305.82
TDB_00008266,2024-09-22 15:33:31,TDB_CUST_2449364,GOOGL,BUY,768,509.97
TDB_00008267,2024-09-20 08:33:42,TDB_CUST_9697383,NVDA,SELL,782,374.05
TDB_00008268,2024-09-19 05:40:05,TDB_CUST_6648242,V,BUY,501,1232.82
TDB_00008269,2024-09-23 14:47:35,TDB_CUST_1324677,NFLX,BUY,851,185.72
TDB_00008270,2024-09-19 20:31:36,TDB_CUST_8527441,NFLX,BUY,654,1159.51
TDB_00008271,2024-09-21 10:05:43,TDB_CUST_1088589,AAPL,BUY,383,1228.13
TDB_00008272,2024-09-24 14:50:00,TDB_CUST_3375323,V,BUY,341,296.71
TDB_00008273,2024-09-18 18:32:31,TDB_CUST_5936075,MSFT,SELL,202,859.49
TDB_00008274,2024-09-25 10:25:40,TDB_CUST_5724101,AAPL,BUY,689,1370.45
TDB_00008275,2024-09-21 13:19:00,TDB_CUST_5477816,MSFT,BUY,354,457.74
TDB_00008276,2024-09-23 12:36:21,TDB_CUST_1383467,JPM,BUY,252,1082.01
TDB_00008277,2024-09-24 14:55:41,TDB_CUST_5057629,NVDA,SELL,747,1376.37
TDB_00008278,2024-09-24 03:33:31,TDB_CUST_9342678,GOOGL,SELL,770,653.53
TDB_00008279,2024-09-20 22:11:17,TDB_CUST_1384099,MSFT,SELL,888,109.75
TDB_00008280,2024-09-20 01:16:58,TDB_CUST_3021299,FB,SELL,541,491.69
TDB_00008281,2024-09-23 15:03:32,TDB_CUST_6848526,AMZN,SELL,982,1400.56
TDB_00008282,2024-09-25 06:59:48,TDB_CUST_9152456,AAPL,BUY,803,404.62
TDB_00008283,2024-09-21 20:24:42,TDB_CUST_6329658,TSLA,SELL,610,1487.05
TDB_00008284,2024-09-24 13:05:57,TDB_CUST_3457542,NVDA,BUY,973,714.99
TDB_00008285,2024-09-24 15:57:19,TDB_CUST_1039286,V,SELL,659,1494.87
TDB_00008286,2024-09-25 17:29:08,TDB_CUST_8436464,NFLX,BUY,278,472.0
TDB_00008287,2024-09-20 22:39:21,TDB_CUST_3857068,NFLX,SELL,602,252.5
TDB_00008288,2024-09-18 21:34:52,TDB_CUST_3529232,JPM,SELL,436,968.89
TDB_00008289,2024-09-20 21:36:12,TDB_CUST_5976250,TSLA,SELL,498,1046.35
TDB_00008290,2024-09-22 09:54:08,TDB_CUST_2495406,MSFT,SELL,968,543.95
TDB_00008291,2024-09-19 22:26:28,TDB_CUST_4645621,V,BUY,741,1323.94
TDB_00008292,2024-09-24 04:54:48,TDB_CUST_4113877,V,BUY,52,1458.96
TDB_00008293,2024-09-22 23:54:17,TDB_CUST_7345135,FB,BUY,984,1208.25
TDB_00008294,2024-09-19 20:33:21,TDB_CUST_8813634,NVDA,SELL,200,679.88
TDB_00008295,2024-09-21 19:03:45,TDB_CUST_2675828,FB,SELL,988,1175.32
TDB_00008296,2024-09-20 20:12:51,TDB_CUST_3324191,JPM,SELL,553,137.91
TDB_00008297,2024-09-20 13:35:17,TDB_CUST_6953028,AAPL,SELL,942,514.15
TDB_00008298,2024-09-22 20:51:24,TDB_CUST_4966415,AAPL,BUY,943,63.66
TDB_00008299,2024-09-19 04:59:04,TDB_CUST_5035360,NFLX,BUY,174,1350.12
TDB_00008300,2024-09-19 16:55:09,TDB_CUST_3318733,JPM,BUY,728,15.46
TDB_00008301,2024-09-20 05:32:26,TDB_CUST_1274933,NVDA,SELL,130,1406.61
TDB_00008302,2024-09-23 03:28:04,TDB_CUST_8044388,GOOGL,BUY,90,1009.68
TDB_00008303,2024-09-24 21:52:37,TDB_CUST_3220459,TSLA,SELL,932,1417.69
TDB_00008304,2024-09-23 22:38:53,TDB_CUST_8381688,FB,BUY,208,220.05
TDB_00008305,2024-09-21 01:52:49,TDB_CUST_5595365,AMZN,SELL,232,1033.76
TDB_00008306,2024-09-22 00:39:55,TDB_CUST_1205826,FB,SELL,72,1089.34
TDB_00008307,2024-09-23 01:40:00,TDB_CUST_4261475,MSFT,SELL,733,639.27
TDB_00008308,2024-09-21 13:45:00,TDB_CUST_5231802,FB,SELL,560,697.53
TDB_00008309,2024-09-22 03:06:14,TDB_CUST_7423480,JPM,SELL,81,741.56
TDB_00008310,2024-09-25 07:54:10,TDB_CUST_4181866,JPM,BUY,770,309.65
TDB_00008311,2024-09-24 08:47:42,TDB_CUST_6752760,NVDA,BUY,415,141.84
TDB_00008312,2024-09-19 21:52:01,TDB_CUST_1792514,FB,BUY,616,1419.8
TDB_00008313,2024-09-23 22:29:33,TDB_CUST_3944466,JPM,SELL,609,727.8
TDB_00008314,2024-09-21 00:03:25,TDB_CUST_5799922,NFLX,SELL,488,785.61
TDB_00008315,2024-09-19 20:19:07,TDB_CUST_1068832,AAPL,BUY,640,578.38
TDB_00008316,2024-09-24 02:00:18,TDB_CUST_8929214,MSFT,SELL,716,351.04
TDB_00008317,2024-09-20 04:59:14,TDB_CUST_9737280,MSFT,SELL,743,249.18
TDB_00008318,2024-09-21 08:31:53,TDB_CUST_3212493,GOOGL,BUY,464,453.09
TDB_00008319,2024-09-21 07:11:13,TDB_CUST_5472688,JPM,BUY,671,427.28
TDB_00008320,2024-09-22 13:50:37,TDB_CUST_2096208,V,SELL,949,1462.61
TDB_00008321,2024-09-19 00:01:54,TDB_CUST_4656512,FB,SELL,616,279.34
TDB_00008322,2024-09-21 18:16:49,TDB_CUST_4077524,TSLA,BUY,172,687.63
TDB_00008323,2024-09-25 02:48:10,TDB_CUST_5511591,NFLX,SELL,138,614.68
TDB_00008324,2024-09-18 19:28:22,TDB_CUST_6140930,AMZN,SELL,719,757.85
TDB_00008325,2024-09-24 09:04:11,TDB_CUST_8995481,TSLA,BUY,941,100.09
TDB_00008326,2024-09-21 12:06:26,TDB_CUST_5623590,FB,BUY,419,693.66
TDB_00008327,2024-09-25 06:12:06,TDB_CUST_1720711,GOOGL,BUY,211,501.14
TDB_00008328,2024-09-20 03:04:56,TDB_CUST_7319833,NVDA,BUY,702,391.69
TDB_00008329,2024-09-25 14:00:04,TDB_CUST_7291748,NFLX,BUY,322,38.39
TDB_00008330,2024-09-20 07:11:27,TDB_CUST_5487185,FB,BUY,464,397.79
TDB_00008331,2024-09-22 03:19:56,TDB_CUST_2780879,JPM,BUY,951,305.62
TDB_00008332,2024-09-22 20:08:38,TDB_CUST_7357835,FB,SELL,451,833.95
TDB_00008333,2024-09-20 19:28:13,TDB_CUST_1909603,AMZN,BUY,974,281.76
TDB_00008334,2024-09-21 03:50:22,TDB_CUST_9032501,AAPL,SELL,767,1219.34
TDB_00008335,2024-09-23 10:15:21,TDB_CUST_8906611,NFLX,BUY,215,1151.99
TDB_00008336,2024-09-23 15:25:13,TDB_CUST_5391579,JPM,SELL,434,1380.96
TDB_00008337,2024-09-24 02:41:37,TDB_CUST_5815622,V,BUY,514,154.47
TDB_00008338,2024-09-24 14:51:54,TDB_CUST_3888077,MSFT,SELL,973,355.31
TDB_00008339,2024-09-18 18:51:07,TDB_CUST_7876008,NFLX,BUY,460,1388.94
TDB_00008340,2024-09-24 22:14:21,TDB_CUST_3737411,NFLX,BUY,675,1420.61
TDB_00008341,2024-09-21 06:22:06,TDB_CUST_3672414,FB,BUY,867,760.2
TDB_00008342,2024-09-19 13:40:26,TDB_CUST_4242358,JPM,BUY,932,512.04
TDB_00008343,2024-09-19 16:35:35,TDB_CUST_2346648,AMZN,BUY,869,982.68
TDB_00008344,2024-09-18 19:14:16,TDB_CUST_5396760,JPM,SELL,263,303.61
TDB_00008345,2024-09-22 13:11:01,TDB_CUST_8693915,MSFT,BUY,367,282.87
TDB_00008346,2024-09-24 12:19:14,TDB_CUST_3189673,TSLA,SELL,267,1036.02
TDB_00008347,2024-09-24 17:41:15,TDB_CUST_8374790,NFLX,BUY,350,403.55
TDB_00008348,2024-09-25 10:51:42,TDB_CUST_7251442,NFLX,SELL,992,822.96
TDB_00008349,2024-09-21 13:34:34,TDB_CUST_4056279,V,SELL,345,287.69
TDB_00008350,2024-09-22 01:17:06,TDB_CUST_9681422,V,BUY,489,1134.77
TDB_00008351,2024-09-19 05:03:23,TDB_CUST_6168896,MSFT,BUY,594,933.1
TDB_00008352,2024-09-24 22:57:39,TDB_CUST_1616556,AAPL,BUY,631,422.55
TDB_00008353,2024-09-20 11:57:52,TDB_CUST_4650369,FB,SELL,76,602.92
TDB_00008354,2024-09-23 16:45:30,TDB_CUST_4335101,MSFT,BUY,904,795.28
TDB_00008355,2024-09-22 18:15:01,TDB_CUST_4189110,AAPL,SELL,945,158.22
TDB_00008356,2024-09-24 03:14:01,TDB_CUST_2674045,MSFT,SELL,374,1300.2
TDB_00008357,2024-09-24 22:21:40,TDB_CUST_2153390,JPM,BUY,558,551.62
TDB_00008358,2024-09-20 14:25:51,TDB_CUST_5599406,TSLA,BUY,626,79.32
TDB_00008359,2024-09-24 12:22:36,TDB_CUST_7801669,AMZN,SELL,876,627.12
TDB_00008360,2024-09-24 09:28:58,TDB_CUST_1540394,GOOGL,BUY,550,755.46
TDB_00008361,2024-09-23 01:48:48,TDB_CUST_6040783,V,BUY,211,1313.94
